"C","Day-Ahead Energy Market Hourly LMP Report"
"C","Filename: WW_DALMP_ISO_20210204.csv"
"C","Report for: 02/04/2021 - 02/04/2021"
"C","Report generated: 02/03/2021 12:44:17 EST"
"H","Date","Hour Ending","Location ID","Location Name","Location Type","Locational Marginal Price","Energy Component","Congestion Component","Marginal Loss Component"
"D","02/04/2021","01","358","UN.TOPSHAM 34.5BRUN","NETWORK NODE",102.14,100.28,0.0,1.86
"D","02/04/2021","01","359","UN.BEARSWMP13.8BSW1","NETWORK NODE",95.29,100.28,0.0,-4.99
"D","02/04/2021","01","360","UN.BEARSWMP13.8BSW2","NETWORK NODE",95.29,100.28,0.0,-4.99
"D","02/04/2021","01","362","UN.BULLSBDG27.6BULL","NETWORK NODE",93.83,100.28,0.0,-6.45
"D","02/04/2021","01","363","UN.QUEENCTY13.8BURL","NETWORK NODE",98.91,100.28,0.0,-1.37
"D","02/04/2021","01","365","UN.CANAL   18.0CAN1","NETWORK NODE",101.38,100.28,0.0,1.1
"D","02/04/2021","01","366","UN.CANAL   18.0CAN2","NETWORK NODE",101.38,100.28,0.0,1.1
"D","02/04/2021","01","367","UN.CAPE    13.2CAP4","NETWORK NODE",102.68,100.28,0.0,2.4
"D","02/04/2021","01","368","UN.CAPE    13.2CAP5","NETWORK NODE",102.68,100.28,0.0,2.4
"D","02/04/2021","01","369","UN.LOUDEN  34.5CATR","NETWORK NODE",102.1,100.28,0.0,1.82
"D","02/04/2021","01","370","UN.COSCOB  13.8CC10","NETWORK NODE",94.44,100.28,0.0,-5.84
"D","02/04/2021","01","371","UN.COSCOB  13.8CC11","NETWORK NODE",94.44,100.28,0.0,-5.84
"D","02/04/2021","01","372","UN.COSCOB  13.8CC12","NETWORK NODE",94.44,100.28,0.0,-5.84
"D","02/04/2021","01","375","UN.TAUNTON 13.8CL9C","NETWORK NODE",101.85,100.28,0.0,1.57
"D","02/04/2021","01","376","UN.TAUNTON 13.8CLE8","NETWORK NODE",101.85,100.28,0.0,1.57
"D","02/04/2021","01","379","UN.COBBLEMT69  COBB","NETWORK NODE",98.9,100.28,0.0,-1.38
"D","02/04/2021","01","382","UN.MERIMACK13.8CT-1","NETWORK NODE",102.18,100.28,0.0,1.9
"D","02/04/2021","01","383","UN.MERIMACK13.8CT-2","NETWORK NODE",102.18,100.28,0.0,1.9
"D","02/04/2021","01","388","UN.DARTMTH 13.8DART","NETWORK NODE",102.25,100.28,0.0,1.97
"D","02/04/2021","01","389","UN.INDIAN  13.8DERB","NETWORK NODE",92.33,100.28,0.0,-7.95
"D","02/04/2021","01","393","UN.DEERFLD569  DFL5","NETWORK NODE",95.29,100.28,0.0,-4.99
"D","02/04/2021","01","395","UN.DOREEN  23  DORE","NETWORK NODE",95.28,100.28,0.0,-5.0
"D","02/04/2021","01","396","UN.DEVON   13.8DV10","NETWORK NODE",93.08,100.28,0.0,-7.2
"D","02/04/2021","01","397","UN.DEVON   13.2DV11","NETWORK NODE",92.73,100.28,0.0,-7.55
"D","02/04/2021","01","398","UN.DEVON   13.2DV12","NETWORK NODE",92.73,100.28,0.0,-7.55
"D","02/04/2021","01","399","UN.DEVON   13.2DV13","NETWORK NODE",92.73,100.28,0.0,-7.55
"D","02/04/2021","01","400","UN.DEVON   13.2DV14","NETWORK NODE",92.73,100.28,0.0,-7.55
"D","02/04/2021","01","401","UN.WEBSTER 34.5EAST","NETWORK NODE",103.05,100.28,0.0,2.77
"D","02/04/2021","01","405","UN.ELLSWRTH34.5ELLS","NETWORK NODE",102.38,100.28,0.0,2.1
"D","02/04/2021","01","407","UN.WASHNGTN34.5EPTD","NETWORK NODE",101.83,100.28,0.0,1.55
"D","02/04/2021","01","410","UN.ESSEX   34.5ESSH","NETWORK NODE",98.16,100.28,0.0,-2.12
"D","02/04/2021","01","412","UN.FALSVL  69  FALS","NETWORK NODE",95.96,100.28,0.0,-4.32
"D","02/04/2021","01","413","UN.DEERFLD569  FIFE","NETWORK NODE",95.29,100.28,0.0,-4.99
"D","02/04/2021","01","417","UN.FRAMNGHM13.8FMJ1","NETWORK NODE",101.75,100.28,0.0,1.47
"D","02/04/2021","01","418","UN.FRAMNGHM13.8FMJ2","NETWORK NODE",101.75,100.28,0.0,1.47
"D","02/04/2021","01","419","UN.FRAMNGHM13.8FMJ3","NETWORK NODE",101.75,100.28,0.0,1.47
"D","02/04/2021","01","420","UN.FRNKLNDR13.2FRDR","NETWORK NODE",94.19,100.28,0.0,-6.09
"D","02/04/2021","01","421","UN.CHICOPEE13.8FRST","NETWORK NODE",99.11,100.28,0.0,-1.17
"D","02/04/2021","01","424","UN.POWERSVL115 GNRT","NETWORK NODE",100.35,100.28,0.0,0.07
"D","02/04/2021","01","426","UN.ESSEX   34.5GORD","NETWORK NODE",98.16,100.28,0.0,-2.12
"D","02/04/2021","01","427","UN.BERLN_NH34.5GORH","NETWORK NODE",97.88,100.28,0.0,-2.4
"D","02/04/2021","01","432","UN.HARRIS  13.2HAR1","NETWORK NODE",100.43,100.28,0.0,0.15
"D","02/04/2021","01","433","UN.HARRIS  13.2HAR2","NETWORK NODE",100.43,100.28,0.0,0.15
"D","02/04/2021","01","434","UN.HARRIS  13.2HAR3","NETWORK NODE",100.43,100.28,0.0,0.15
"D","02/04/2021","01","435","UN.HARRIMAN6.9 HARR","NETWORK NODE",96.05,100.28,0.0,-4.23
"D","02/04/2021","01","436","UN.NORTH_RD34.5HEMP","NETWORK NODE",102.34,100.28,0.0,2.06
"D","02/04/2021","01","440","UN.W_BUXTON34.5HIRM","NETWORK NODE",102.25,100.28,0.0,1.97
"D","02/04/2021","01","445","UN.ENFLD_ME115 IND5","NETWORK NODE",100.59,100.28,0.0,0.31
"D","02/04/2021","01","446","UN.WASHNGTN34.5IND6","NETWORK NODE",101.83,100.28,0.0,1.55
"D","02/04/2021","01","449","UN.JACKMAN 34.5JACK","NETWORK NODE",102.55,100.28,0.0,2.27
"D","02/04/2021","01","452","UN.KENDALL 13.8KDJ1","NETWORK NODE",101.77,100.28,0.0,1.49
"D","02/04/2021","01","457","UN.S_BROADW23  LAWH","NETWORK NODE",101.8,100.28,0.0,1.52
"D","02/04/2021","01","460","UN.WINSLOW 34.5LCKW","NETWORK NODE",101.87,100.28,0.0,1.59
"D","02/04/2021","01","461","UN.LENERGIA13.8LENR","NETWORK NODE",101.8,100.28,0.0,1.52
"D","02/04/2021","01","462","UN.LISBON  115 LISB","NETWORK NODE",96.87,100.28,0.0,-3.41
"D","02/04/2021","01","463","UN.LVER-AEI115 LIVR","NETWORK NODE",100.88,100.28,0.0,0.6
"D","02/04/2021","01","464","UN.LOSTNATN34.5LOST","NETWORK NODE",97.88,100.28,0.0,-2.4
"D","02/04/2021","01","465","UN.LOWRDFLD69  LOWD","NETWORK NODE",95.52,100.28,0.0,-4.76
"D","02/04/2021","01","467","UN.RAILYARD23  MARB","NETWORK NODE",101.55,100.28,0.0,1.27
"D","02/04/2021","01","468","UN.BERLINVT34.5MARH","NETWORK NODE",100.53,100.28,0.0,0.25
"D","02/04/2021","01","472","UN.MBTA    14.4MBTA","NETWORK NODE",101.89,100.28,0.0,1.61
"D","02/04/2021","01","473","UN.COMERFRD34.5MCIN","NETWORK NODE",100.29,100.28,0.0,0.01
"D","02/04/2021","01","474","UN.EAST_AVE34.5MCNL","NETWORK NODE",98.17,100.28,0.0,-2.11
"D","02/04/2021","01","478","UN.MIDDLETN115 MI10","NETWORK NODE",95.6,100.28,0.0,-4.68
"D","02/04/2021","01","480","UN.MIDDLETN13.2MID2","NETWORK NODE",95.6,100.28,0.0,-4.68
"D","02/04/2021","01","481","UN.MIDDLETN20.9MID3","NETWORK NODE",95.6,100.28,0.0,-4.68
"D","02/04/2021","01","482","UN.LAUREL  22  MID4","NETWORK NODE",94.31,100.28,0.0,-5.97
"D","02/04/2021","01","484","UN.MILSTONE24.0MIL2","NETWORK NODE",94.92,100.28,0.0,-5.36
"D","02/04/2021","01","485","UN.MILSTONE24.0MIL3","NETWORK NODE",94.92,100.28,0.0,-5.36
"D","02/04/2021","01","486","UN.MILFORD 13.8MILF","NETWORK NODE",101.91,100.28,0.0,1.63
"D","02/04/2021","01","487","UN.TOPSHAM 34.5MILR","NETWORK NODE",102.14,100.28,0.0,1.86
"D","02/04/2021","01","489","UN.MERIMACK13.8MK1","NETWORK NODE",102.18,100.28,0.0,1.9
"D","02/04/2021","01","490","UN.MERIMACK23.0MK2","NETWORK NODE",102.18,100.28,0.0,1.9
"D","02/04/2021","01","492","UN.MONTVLLE69  MO10","NETWORK NODE",94.9,100.28,0.0,-5.38
"D","02/04/2021","01","493","UN.MONTVLLE13.8MON5","NETWORK NODE",94.97,100.28,0.0,-5.31
"D","02/04/2021","01","494","UN.MONTVLLE22.0MON6","NETWORK NODE",94.97,100.28,0.0,-5.31
"D","02/04/2021","01","495","UN.MIDDLEST34.5MONY","NETWORK NODE",102.01,100.28,0.0,1.73
"D","02/04/2021","01","497","UN.SHAWINGN13.8MPWR","NETWORK NODE",99.14,100.28,0.0,-1.14
"D","02/04/2021","01","502","UN.MYSTIC  22  MYS7","NETWORK NODE",101.63,100.28,0.0,1.35
"D","02/04/2021","01","503","UN.MYSTIC  24.0MYSJ","NETWORK NODE",101.71,100.28,0.0,1.43
"D","02/04/2021","01","508","UN.NEWINGTN24.0NEWI","NETWORK NODE",100.98,100.28,0.0,0.7
"D","02/04/2021","01","513","UN.E_SHORE 22  NHHB","NETWORK NODE",94.34,100.28,0.0,-5.94
"D","02/04/2021","01","515","UN.TUNNEL  69  NORJ","NETWORK NODE",97.07,100.28,0.0,-3.21
"D","02/04/2021","01","527","UN.WARD_HIL23  OGD","NETWORK NODE",100.96,100.28,0.0,0.68
"D","02/04/2021","01","528","UN.OCEAN_ST13.8OSP1","NETWORK NODE",99.97,100.28,0.0,-0.31
"D","02/04/2021","01","529","UN.OCEAN_ST13.8OSP2","NETWORK NODE",99.97,100.28,0.0,-0.31
"D","02/04/2021","01","531","UN.ADMIRAL 23.0PAWP","NETWORK NODE",100.6,100.28,0.0,0.32
"D","02/04/2021","01","532","UN.TOPSHAM 34.5PEJE","NETWORK NODE",102.14,100.28,0.0,1.86
"D","02/04/2021","01","536","UN.CHEMICAL115 PERC","NETWORK NODE",101.52,100.28,0.0,1.24
"D","02/04/2021","01","538","UN.FLAGG_PD13.8PINE","NETWORK NODE",100.71,100.28,0.0,0.43
"D","02/04/2021","01","539","UN.PONTOOK 34.5PONT","NETWORK NODE",97.88,100.28,0.0,-2.4
"D","02/04/2021","01","540","UN.POTTER  13.8POT2","NETWORK NODE",99.06,100.28,0.0,-1.22
"D","02/04/2021","01","541","UN.FLORNCE 46  PROC","NETWORK NODE",99.18,100.28,0.0,-1.1
"D","02/04/2021","01","542","UN.SPRNG_ST34.5PTRR","NETWORK NODE",102.04,100.28,0.0,1.76
"D","02/04/2021","01","546","UN.RESCOS  115 RESC","NETWORK NODE",102.61,100.28,0.0,2.33
"D","02/04/2021","01","547","UN.WARD_HIL23  RESN","NETWORK NODE",100.96,100.28,0.0,0.68
"D","02/04/2021","01","549","UN.N_RUTLND46  RUT5","NETWORK NODE",99.48,100.28,0.0,-0.8
"D","02/04/2021","01","555","UN.SEABROOK24.5SBRK","NETWORK NODE",100.48,100.28,0.0,0.2
"D","02/04/2021","01","556","UN.SCHILLER115 SCH4","NETWORK NODE",103.27,100.28,0.0,2.99
"D","02/04/2021","01","557","UN.SCHILLER115 SCH5","NETWORK NODE",103.27,100.28,0.0,2.99
"D","02/04/2021","01","558","UN.SCHILLER115 SCH6","NETWORK NODE",103.27,100.28,0.0,2.99
"D","02/04/2021","01","559","UN.SCHILLER115 SCHC","NETWORK NODE",103.27,100.28,0.0,2.99
"D","02/04/2021","01","561","UN.SEARS   69  SEAR","NETWORK NODE",95.12,100.28,0.0,-5.16
"D","02/04/2021","01","562","UN.SECREC  69  SECR","NETWORK NODE",97.07,100.28,0.0,-3.21
"D","02/04/2021","01","563","UN.SEMASS  13.8SEM1","NETWORK NODE",101.48,100.28,0.0,1.2
"D","02/04/2021","01","564","UN.SEMASS  13.8SEM2","NETWORK NODE",101.48,100.28,0.0,1.2
"D","02/04/2021","01","565","UN.HIGHGATE46  SHEL","NETWORK NODE",92.74,100.28,0.0,-7.54
"D","02/04/2021","01","566","UN.SHEPAUG 69  SHEP","NETWORK NODE",94.44,100.28,0.0,-5.84
"D","02/04/2021","01","567","UN.SHERMAN 115 SHER","NETWORK NODE",96.24,100.28,0.0,-4.04
"D","02/04/2021","01","568","UN.ROLF_AVE69  SHRW","NETWORK NODE",101.37,100.28,0.0,1.09
"D","02/04/2021","01","569","UN.LOUDEN  34.5SKEL","NETWORK NODE",102.1,100.28,0.0,1.82
"D","02/04/2021","01","570","UN.SMITH_HY6.9 SMTH","NETWORK NODE",97.88,100.28,0.0,-2.4
"D","02/04/2021","01","572","UN.S_MEADOW13.8SO11","NETWORK NODE",99.21,100.28,0.0,-1.07
"D","02/04/2021","01","573","UN.S_MEADOW13.8SO12","NETWORK NODE",99.21,100.28,0.0,-1.07
"D","02/04/2021","01","574","UN.S_MEADOW13.8SO13","NETWORK NODE",99.21,100.28,0.0,-1.07
"D","02/04/2021","01","575","UN.S_MEADOW13.8SO14","NETWORK NODE",99.21,100.28,0.0,-1.07
"D","02/04/2021","01","580","UN.S_MEADOW11.5SOM5","NETWORK NODE",99.21,100.28,0.0,-1.07
"D","02/04/2021","01","581","UN.S_MEADOW11.5SOM6","NETWORK NODE",99.21,100.28,0.0,-1.07
"D","02/04/2021","01","583","UN.STONYBRK13.2ST2A","NETWORK NODE",98.89,100.28,0.0,-1.39
"D","02/04/2021","01","584","UN.STONYBRK13.2ST2B","NETWORK NODE",98.89,100.28,0.0,-1.39
"D","02/04/2021","01","587","UN.STEVENSN6.9 STEV","NETWORK NODE",91.25,100.28,0.0,-9.03
"D","02/04/2021","01","590","UN.BIGELOW 115 STRA","NETWORK NODE",100.43,100.28,0.0,0.15
"D","02/04/2021","01","591","UN.PRID_CRN34.5SWBK","NETWORK NODE",102.29,100.28,0.0,2.01
"D","02/04/2021","01","592","UN.TAMWORTH115 TAMW","NETWORK NODE",103.99,100.28,0.0,3.71
"D","02/04/2021","01","595","UN.TORRNGTN69  TT10","NETWORK NODE",94.18,100.28,0.0,-6.1
"D","02/04/2021","01","596","UN.TUNNEL  23.0TUNN","NETWORK NODE",97.03,100.28,0.0,-3.25
"D","02/04/2021","01","598","UN.VERGENNE34.5VERD","NETWORK NODE",99.14,100.28,0.0,-1.14
"D","02/04/2021","01","599","UN.VERNON  69  VERN","NETWORK NODE",97.74,100.28,0.0,-2.54
"D","02/04/2021","01","612","UN.WATER_RV23  W_J1","NETWORK NODE",101.57,100.28,0.0,1.29
"D","02/04/2021","01","613","UN.WATER_RV115 W_J2","NETWORK NODE",101.58,100.28,0.0,1.3
"D","02/04/2021","01","614","UN.MIDDLESX34.5WATR","NETWORK NODE",100.28,100.28,0.0,0.0
"D","02/04/2021","01","616","UN.CHSTERME46  WENF","NETWORK NODE",100.35,100.28,0.0,0.07
"D","02/04/2021","01","617","UN.LAKEWOOD34.5WEST","NETWORK NODE",101.28,100.28,0.0,1.0
"D","02/04/2021","01","618","UN.WHITEFLD34.5WFPL","NETWORK NODE",97.88,100.28,0.0,-2.4
"D","02/04/2021","01","619","UN.WHITE_LK34.5WHLA","NETWORK NODE",104.03,100.28,0.0,3.75
"D","02/04/2021","01","620","UN.WILDER  13.8WILD","NETWORK NODE",102.67,100.28,0.0,2.39
"D","02/04/2021","01","621","UN.WILLIAM 6.9 WILL","NETWORK NODE",100.55,100.28,0.0,0.27
"D","02/04/2021","01","622","UN.EAST_AVE13.8WINO","NETWORK NODE",98.17,100.28,0.0,-2.11
"D","02/04/2021","01","624","UN.MILLBURY13.8WMIM","NETWORK NODE",101.96,100.28,0.0,1.68
"D","02/04/2021","01","625","UN.W_MEDWAY13.8WMJ1","NETWORK NODE",100.77,100.28,0.0,0.49
"D","02/04/2021","01","626","UN.W_MEDWAY13.8WMJ2","NETWORK NODE",100.77,100.28,0.0,0.49
"D","02/04/2021","01","627","UN.MEDWAYJ313.8WMJ3","NETWORK NODE",101.81,100.28,0.0,1.53
"D","02/04/2021","01","628","UN.WOODLAND23  WOOD","NETWORK NODE",96.09,100.28,0.0,-4.19
"D","02/04/2021","01","630","UN.W_SPRFLD13.8WS10","NETWORK NODE",98.71,100.28,0.0,-1.57
"D","02/04/2021","01","633","UN.W_SPRFLD13.8WSP3","NETWORK NODE",98.71,100.28,0.0,-1.57
"D","02/04/2021","01","636","UN.WYMAN_HY13.8WYM1","NETWORK NODE",100.43,100.28,0.0,0.15
"D","02/04/2021","01","637","UN.WYMAN_HY13.8WYM2","NETWORK NODE",100.43,100.28,0.0,0.15
"D","02/04/2021","01","638","UN.WYMAN_HY13.8WYM3","NETWORK NODE",100.43,100.28,0.0,0.15
"D","02/04/2021","01","641","UN.YARMOUTH13.8YAR3","NETWORK NODE",102.94,100.28,0.0,2.66
"D","02/04/2021","01","642","UN.YARMOUTH22  YAR4","NETWORK NODE",101.76,100.28,0.0,1.48
"D","02/04/2021","01","739","UN.ROCKY_RV13.8ROCK","NETWORK NODE",93.83,100.28,0.0,-6.45
"D","02/04/2021","01","754","UN.LOUDEN  34.5BARM","NETWORK NODE",102.1,100.28,0.0,1.82
"D","02/04/2021","01","755","UN.W_BUXTON34.5BONE","NETWORK NODE",102.25,100.28,0.0,1.97
"D","02/04/2021","01","757","UN.HARRIS  13.2HAR4","NETWORK NODE",100.43,100.28,0.0,0.15
"D","02/04/2021","01","760","UN.LOUDEN  34.5NGOR","NETWORK NODE",102.1,100.28,0.0,1.82
"D","02/04/2021","01","761","UN.WINSLOW 34.5SHAW","NETWORK NODE",101.87,100.28,0.0,1.59
"D","02/04/2021","01","767","UN.OAK_HILL34.5CONC","NETWORK NODE",102.79,100.28,0.0,2.51
"D","02/04/2021","01","768","UN.GARVINS 34.5GARV","NETWORK NODE",102.31,100.28,0.0,2.03
"D","02/04/2021","01","769","UN.N_CANAL 34.5HADL","NETWORK NODE",99.2,100.28,0.0,-1.08
"D","02/04/2021","01","774","UN.E_FAIRFX34.5LLAM","NETWORK NODE",95.93,100.28,0.0,-4.35
"D","02/04/2021","01","779","UN.MIDDLESX34.5MSX2","NETWORK NODE",100.28,100.28,0.0,0.0
"D","02/04/2021","01","783","UN.HIGHGATE46  HGFA","NETWORK NODE",92.74,100.28,0.0,-7.54
"D","02/04/2021","01","1005","UN.DIGHTON 115 DIGH","NETWORK NODE",101.55,100.28,0.0,1.27
"D","02/04/2021","01","1030","UN.FALMOUTH25  OAKB","NETWORK NODE",102.01,100.28,0.0,1.73
"D","02/04/2021","01","1031","UN.FALMOUTH25  WTIS","NETWORK NODE",102.01,100.28,0.0,1.73
"D","02/04/2021","01","1032","UN.BPT_ENER16  BHCC","NETWORK NODE",93.34,100.28,0.0,-6.94
"D","02/04/2021","01","1086","UN.BERK_PWR21  BERK","NETWORK NODE",98.22,100.28,0.0,-2.06
"D","02/04/2021","01","1185","UN.STONYBRK13.2ST1A","NETWORK NODE",98.89,100.28,0.0,-1.39
"D","02/04/2021","01","1186","UN.STONYBRK13.2ST1B","NETWORK NODE",98.89,100.28,0.0,-1.39
"D","02/04/2021","01","1187","UN.STONYBRK13.2ST1C","NETWORK NODE",98.89,100.28,0.0,-1.39
"D","02/04/2021","01","1210","UN.MILLENUM16  MILN","NETWORK NODE",100.22,100.28,0.0,-0.06
"D","02/04/2021","01","1221","UN.ESSEX   34.5ESSD","NETWORK NODE",98.16,100.28,0.0,-2.12
"D","02/04/2021","01","1226","UN.TIVERTON18.0TIVR","NETWORK NODE",103.0,100.28,0.0,2.72
"D","02/04/2021","01","1255","UN.RUMFD_IP18.0RUMF","NETWORK NODE",101.13,100.28,0.0,0.85
"D","02/04/2021","01","1286","UN.BLKSTONE21  BKS1","NETWORK NODE",100.28,100.28,0.0,0.0
"D","02/04/2021","01","1287","UN.BLKSTONE21  BKS2","NETWORK NODE",100.28,100.28,0.0,0.0
"D","02/04/2021","01","1342","UN.LAKE_RD 21  LRD1","NETWORK NODE",98.93,100.28,0.0,-1.35
"D","02/04/2021","01","1343","UN.LAKE_RD 21  LRD2","NETWORK NODE",98.93,100.28,0.0,-1.35
"D","02/04/2021","01","1344","UN.LAKE_RD 21  LRD3","NETWORK NODE",98.93,100.28,0.0,-1.35
"D","02/04/2021","01","1376","UN.WALNGFRD13.8WAL1","NETWORK NODE",94.37,100.28,0.0,-5.91
"D","02/04/2021","01","1377","UN.WALNGFRD13.8WAL2","NETWORK NODE",94.37,100.28,0.0,-5.91
"D","02/04/2021","01","1378","UN.WALNGFRD13.8WAL3","NETWORK NODE",94.37,100.28,0.0,-5.91
"D","02/04/2021","01","1379","UN.WALNGFRD13.8WAL4","NETWORK NODE",94.37,100.28,0.0,-5.91
"D","02/04/2021","01","1380","UN.WALNGFRD13.8WAL5","NETWORK NODE",94.37,100.28,0.0,-5.91
"D","02/04/2021","01","1385","UN.MILFD_CT21  MFD1","NETWORK NODE",92.85,100.28,0.0,-7.43
"D","02/04/2021","01","1386","UN.MILFD_CT21  MFD2","NETWORK NODE",92.85,100.28,0.0,-7.43
"D","02/04/2021","01","1412","UN.BELL_30321  BEL1","NETWORK NODE",100.72,100.28,0.0,0.44
"D","02/04/2021","01","1415","UN.BELL_30321  BEL2","NETWORK NODE",100.72,100.28,0.0,0.44
"D","02/04/2021","01","1432","UN.SYKES_RD13.8FLRV","NETWORK NODE",101.97,100.28,0.0,1.69
"D","02/04/2021","01","1478","UN.MYSTIC  18.1MYS8","NETWORK NODE",101.63,100.28,0.0,1.35
"D","02/04/2021","01","1616","UN.MYSTIC  18.1MYS9","NETWORK NODE",102.3,100.28,0.0,2.02
"D","02/04/2021","01","1630","UN.RISE    18.0RISE","NETWORK NODE",101.01,100.28,0.0,0.73
"D","02/04/2021","01","1649","UN.NEW_ENER18.0NEWE","NETWORK NODE",100.98,100.28,0.0,0.7
"D","02/04/2021","01","1672","UN.KENDALL 18.0KEN4","NETWORK NODE",101.77,100.28,0.0,1.49
"D","02/04/2021","01","1693","UN.W_SPRFLD13.8WSG1","NETWORK NODE",98.71,100.28,0.0,-1.57
"D","02/04/2021","01","1694","UN.W_SPRFLD13.8WSG2","NETWORK NODE",98.71,100.28,0.0,-1.57
"D","02/04/2021","01","2425","UN.W_SPRFLD13.8SPRF","NETWORK NODE",98.71,100.28,0.0,-1.57
"D","02/04/2021","01","2426","UN.WINSLOW 34.5UNAH","NETWORK NODE",101.87,100.28,0.0,1.59
"D","02/04/2021","01","2430","UN.FLORNCE 46  BLDN","NETWORK NODE",99.18,100.28,0.0,-1.1
"D","02/04/2021","01","2431","UN.BARRE_VT34.5DODF","NETWORK NODE",100.73,100.28,0.0,0.45
"D","02/04/2021","01","2432","UN.FLORNCE 46  HNTG","NETWORK NODE",99.18,100.28,0.0,-1.1
"D","02/04/2021","01","2433","UN.BARRE_VT34.5RYGT","NETWORK NODE",100.73,100.28,0.0,0.45
"D","02/04/2021","01","2434","UN.ESSEX   34.5GORG","NETWORK NODE",98.16,100.28,0.0,-2.12
"D","02/04/2021","01","2435","UN.VERGENNE34.5VRGH","NETWORK NODE",99.14,100.28,0.0,-1.14
"D","02/04/2021","01","2437","LD.BARRE_VT34.5","NETWORK NODE",100.73,100.28,0.0,0.45
"D","02/04/2021","01","4000",".H.INTERNAL_HUB","HUB",100.76,100.28,0.0,0.48
"D","02/04/2021","01","4001",".Z.MAINE","LOAD ZONE",102.12,100.28,0.0,1.84
"D","02/04/2021","01","4002",".Z.NEWHAMPSHIRE","LOAD ZONE",101.85,100.28,0.0,1.57
"D","02/04/2021","01","4003",".Z.VERMONT","LOAD ZONE",98.54,100.28,0.0,-1.74
"D","02/04/2021","01","4004",".Z.CONNECTICUT","LOAD ZONE",95.59,100.28,0.0,-4.69
"D","02/04/2021","01","4005",".Z.RHODEISLAND","LOAD ZONE",101.39,100.28,0.0,1.11
"D","02/04/2021","01","4006",".Z.SEMASS","LOAD ZONE",101.3,100.28,0.0,1.02
"D","02/04/2021","01","4007",".Z.WCMASS","LOAD ZONE",100.32,100.28,0.0,0.04
"D","02/04/2021","01","4008",".Z.NEMASSBOST","LOAD ZONE",101.95,100.28,0.0,1.67
"D","02/04/2021","01","4010",".I.SALBRYNB345 1","EXT. NODE",100.69,100.28,0.0,0.41
"D","02/04/2021","01","4011",".I.ROSETON 345 1","EXT. NODE",80.0,100.28,-13.79,-6.49
"D","02/04/2021","01","4012",".I.HQ_P1_P2345 5","EXT. NODE",99.71,100.28,0.0,-0.57
"D","02/04/2021","01","4013",".I.HQHIGATE120 2","EXT. NODE",91.36,100.28,0.0,-8.92
"D","02/04/2021","01","4014",".I.SHOREHAM138 99","EXT. NODE",94.32,100.28,0.0,-5.96
